StartDate,EndDate,Status,IPAddress,Progress,Duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_6_TEXT,Q2,Q2_4_TEXT,Q3,Q3_1_TEXT,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q_DataPolicyViolations
12/01/2024 18:05,12/01/2024 18:12,IP Address,210.77.82.36,100,448,TRUE,12/01/2024 18:12,R_4i9nqHL5jjMR4Kl,,,,,23.1181,113.2539,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer,Editor",,No experience,,Very important,Good question.,Very important,It is important,Moderately important,,Very important,,Very important,,Very important,,Extremely important,,Very important,,Extremely important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Moderately important,,Share the dataset and code used to increase confidence in them.,,
12/01/2024 20:03,12/01/2024 20:11,IP Address,46.239.124.230,100,497,TRUE,12/01/2024 20:11,R_63oZhkGdMH2W1t7,,,,,57.7065,11.967,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,No experience,,Extremely important,None,Extremely important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Moderately important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Very important,,,,
13/01/2024 23:35,14/01/2024 1:52,IP Address,177.70.163.169,100,8247,TRUE,14/01/2024 1:52,R_53ZGDZ42KUYVM0V,,,,,-10.9738,-37.1129,anonymous,EN-GB,Early career researcher,,Author,,I have heard of an appraisal tool(s),,Extremely important,,Extremely important,,Extremely important,,Extremely important,"Improves transparency and reproducibility. Also, enables new researchers with tools to better understand analytical steps in detail. ",Extremely important,,Extremely important,,Very important,,Extremely important,"By reporting non-independence and describing how it was dealt with, it helps other authors recognizing non-independence within their own data and provides analytical tools that are sound and reproducible",Extremely important,,Extremely important,More important than reporting moderators would be the reasoning behind why those moderators were tested,Extremely important,,Very important,"The reason I chose very important,and not extremely important, is that I haven't conducted sensitivity analysis in my meta-analysis. From those I read, the presence of sensitivity analysis felt like a plus. An important plus, absolutely. But seeing that most reviews don't consider or include some basic steps in the systematic review and meta-analysis, sensitivity analysis is very important but it do not seem crucial. ",Extremely important,,Extremely important,Both n and k helps researchers better understand the non-independence claims,Very important,,Extremely important,"Important to guarantee transparency and reproducibility
",Very important,,No. I believe all elements were considered in MATES,,
14/01/2024 20:45,14/01/2024 20:53,IP Address,95.90.246.145,100,500,TRUE,14/01/2024 20:53,R_2SrbSoWpFQw48pP,,,,,52.5128,13.4151,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,I have heard of an appraisal tool(s),,Extremely important,,Extremely important,,Moderately important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Very important,,Very important,,Moderately important,,Very important,,Moderately important,,Moderately important,,Very important,,Very important,,Very important,,,,
15/01/2024 2:00,15/01/2024 2:04,IP Address,115.135.30.159,100,235,TRUE,15/01/2024 2:04,R_4Dux8U0TyJNVHUG,,,,,3.1191,101.6747,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer,Editor",,I have used an appraisal tool(s),,Extremely important,Synergizing MATES with real time data from different locality,Extremely important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Moderately important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,none,none,
08/01/2024 9:39,08/01/2024 9:43,IP Address,197.156.86.39,8,248,FALSE,15/01/2024 9:43,R_6kucZFDg06Bik4k,,,,,,,anonymous,EN-GB,PhD student,,Author,,No experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2024 15:09,15/01/2024 15:28,IP Address,14.2.86.54,100,1182,TRUE,15/01/2024 15:28,R_4tKj2v9ext1JjX7,,,,,-34.9008,138.6017,anonymous,EN-GB,Early career researcher,,Reviewer,,I have used an appraisal tool(s),"For assessing reporting, various PRISMA iterations, Strobe and I developed a modified version of STROBE for particular data collection method (unpublished).Many others for the appraisal of risk of bias, including JBI suite of tools, MERVOCH, PEDro, Newcastle, Downs and Black, ",Extremely important,"The software and packages need to be reported to allow for the MA to be repeated, and for appraisal of potential bias",Extremely important,Important for repeatability and appraisal of potential biases,Very important,"This is only really important if there have been changes that impact the results/ introduce bias, so probably safer to include than not",Slightly important,"This is important for repeatability and detection of bias, however this will depend on which package is used. 'User-friendly' packages with relatively simple questions won't report code as such.",Moderately important,The importance of this item likely depends on the question being asked,Very important,"This can be really useful as a reviewer if things don't seem to match up (e.g. question, analysis, results) then it can help to work out where the issue lies (e.g. poorly articulated question, or misunderstanding of the model). 

Also useful for other researchers to gain an understanding re the models and why they are used ",Extremely important,Potential for bias and important for repeatability,Very important,"Again, important for assessing potential bias",Very important,Important for interpretation and assessment of bias,Extremely important,"Important for interpretation, assessment of bias and repeatability",Very important,Important bias for the meta-analysis that should be considered,Not at all important,"This lends itself to assessing the bias of the meta-analysis, not the reporting as such as it relates to the conduct of the analysis. Important to distinguish. ",Extremely important,Important for interpretation and repeatability,Extremely important,important for assessing potential bias and repeatability,Not at all important,"Visualisations can aid the reader, but aren't necessarily required in the reporting of a meta-analysis. This is more a decision related to how best to tell the story, rather than something that's right or wrong. ",Extremely important,"Important for assessing potential bias, interpretation and repeatability",Extremely important,Important for assessing bias,"The question asked, search strategy (including databases, terms, filters, inclusion/ exclusion, other methods, e.g. screening reference and citation lists). How the data are extracted (e.g. by whom, how differences addressed); appraisal of the included studies (who, how). PRISMA guidelines are really useful for this. ","I'm really pleased this study is being conducted! There needs to be more tools and they need to be valid and reliable. 

",
15/01/2024 17:35,15/01/2024 17:43,IP Address,138.246.3.47,100,514,TRUE,15/01/2024 17:43,R_2KtlL7dea9sAotr,,,,,48.1722,11.5534,anonymous,EN-GB,Senior career researcher,,Reviewer,,I have heard of an appraisal tool(s),,Very important,,Very important,it is important to report the quality or at least have a critical assessment of the quality,Slightly important,"the version sometimes refers to specific features which may or may not be relevant. Actually it is not very important for the quality of the analysis as such, but as long as it is stated, it is sufficient. There does not need to be a specific explanation of the version. ",Very important,"only relevant if code was developed, or if there is a specific reason for choosing a particular code",Very important,,Very important,,,,Extremely important,this is the basis for statistical analysis. ,,,Moderately important,,Very important,is part of the critical evaluation process,Moderately important,if ther eis sensitivity it is important. This is not always the case,Moderately important,,Moderately important,,Moderately important,"it is useful, and make sthe data more insightful. It is not crucial for the quality  or interpretation as such. ",Very important,,Moderately important,,,,
15/01/2024 23:52,16/01/2024 2:10,IP Address,2.56.99.212,100,8279,TRUE,16/01/2024 2:10,R_22LJlLRfdP8jCLe,,,,,51.2993,9.491,anonymous,EN-GB,PhD student,,Author,,I have heard of an appraisal tool(s),,Extremely important,"Beside the obvious intent of providing enough info for repeatability, you also acknowledge the work of the people allowing you to do your work,which is fair and ethical.",Very important,"Your paper must provide enough information that your work could be repeated. 
Editors and referees will certainly read your text with an eye for repeatability.",Very important," Full development In addition to ""research ethics"", the presentation of statistical tools and data background is underpinned by a strong focus on systematizing research in order to share current knowledge as well as providing new challenges for pushing forward fresh knowledge.",Extremely important,for data analysis,Very important,"It is important to report the type of model run and the estimator used.
",Extremely important,"to provide clear and reliable conclusions, to convey vast amounts of information",Very important,"Meta-analyses can provide more accurate effect size estimates for power analyses, and correctly reporting effect size estimates can facilitate .",,Non independence can affect two major interrelated components of a meta-analysis: (i) the calculation of effect size statistics and (ii) the estimation of overall meta-analytic estimates and their uncertainty.,Very important,Heterogeneity refers to the variability in effect sizes across different samples and is one of the major criteria to judge the importance and advancement of a scientific area.,Very important,to evaluate the con-founders and moderators in our main Meta-analysis effects. ,Extremely important,when studies with significant results are more likely to be published than non-significant findings – has dangerous consequences for meta-analyses.,Very important,"A sensitivity analysis is usually included in a meta-analysis because of uncertainty regarding the effectiveness or safety of an intervention.
Sensitivity analyses are purposed to gain insight and certainty about the validity of research findings reported.",Very important,"Useful for defining the research question, data collection, data preparation, data analysis, and reporting and meta-analysis.",Very important,Effect size reporting is crucial for interpretation of applied research results and for conducting meta-analysis. ,Very important,"Visualization helps us see the story the data is telling, enabling highly effective reporting practices.",Very important,"Extracting data from studies is the norm in meta-analyses, enabling researchers to generate effect sizes when raw data are otherwise not available.",Very important,Evaluating the quality of reporting enables interpretation of the current quality of evidence and thus the current state and clinical relevancy.,The calculations are spoton and the images are sharp enough for use in publication.,"The ideal output should be readily digestible by end-users, often clinicians and policymakers, to inform evidence based decision making.",
16/01/2024 3:17,16/01/2024 3:38,IP Address,39.144.209.238,100,1215,TRUE,16/01/2024 3:38,R_4C1HRKMM7RX27pb,,,,,36.0647,103.8397,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer",,No experience,,Very important,,Extremely important,,Very important,,Moderately important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Very important,,Very important,,Extremely important,,Moderately important,,Extremely important,,Moderately important,,Extremely important,,Extremely important,,Very important,,"The data spread over the time that the cited studies conducted，particularly for global change, economical changed and other socio-economic Meta-studies.","Maybe a question about the publication source, journals, internal reports or any informally   derived documents.",
16/01/2024 8:56,16/01/2024 9:01,IP Address,175.35.114.170,100,337,TRUE,16/01/2024 9:01,R_4qCOmPEvSOyjMxo,,,,,-35.0065,138.5532,anonymous,EN-GB,Early career researcher,,Author,,I have heard of an appraisal tool(s),,Extremely important,Quality and replication of data,Extremely important,Reproducibility,Extremely important,Data quality,Extremely important,Reliability of data,Extremely important,Quality,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,None,All good,
16/01/2024 19:38,16/01/2024 19:50,IP Address,88.19.142.115,100,767,TRUE,16/01/2024 19:50,R_12lyDOBGr1fWWZj,,,,,39.9333,-0.1018,anonymous,EN-GB,Senior career researcher,,Other,training,I have used an appraisal tool(s),OHAT Risk of Bias Rating Tool for Human and Animal Studies; Newcastle-Ottawa Scale,Extremely important,"As part of the methodology, authors should report the software used to conduct the meta-analysis. This is for transparency, and also to train readers and new researchers in the field.",Extremely important,"As part of the methodology, authors should report the packages used to conduct the analysis. This is for transparency, and also to train readers and new researchers in the field.",Slightly important,"As part of the methodology, authors should report the software version used to conduct the meta-analysis. But lack of reporting the version, as long as the software is reported should not penalize the quality of the reporting.",Moderately important,"As part of the methodology, it is advisable that authors report the code. This would help in the transparency, and also to train new researchers in the field.",Extremely important,"Authors should report the primary model (or first model) for transparency, and also to train readers and new researchers in the field.",Extremely important,Readers should understand the reasoning behind including the variables introduced in the models.,Extremely important,Readers should understand the reasoning behind the weighting scheme applied to the models.,Very important,,Very important,,Extremely important,,Moderately important,,Moderately important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,,Great initiative. Congratulations!,
10/01/2024 0:44,10/01/2024 0:45,IP Address,189.253.160.232,8,81,FALSE,17/01/2024 0:45,R_5BQ9oeSZXXgCwSx,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),"PRISMA, PICO, PECO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2024 1:23,17/01/2024 1:30,IP Address,143.117.207.181,100,398,TRUE,17/01/2024 1:30,R_8oz1fijXEGXGXeC,,,,,54.5396,-5.975,anonymous,EN-GB,Senior career researcher,,Author,,I have heard of an appraisal tool(s),,Very important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Very important,,Very important,,,,
17/01/2024 3:22,17/01/2024 3:36,IP Address,103.204.244.210,100,826,TRUE,17/01/2024 3:36,R_4rNS6NSSswTiMTs,,,,,23.7272,90.4093,anonymous,EN-GB,Masters/Honours student,,Author,,I have used an appraisal tool(s),"JBI, NOS, Navigation Guide, OHAT, ROBINS-E",Very important,,Extremely important,,Very important,,Very important,,Moderately important,,Very important,,Extremely important,,Moderately important,,Extremely important,,Moderately important,,Very important,,Extremely important,,Very important,,Very important,,Moderately important,,Slightly important,,Moderately important,,You can add questions related to sub-group analysis which is also important. ,No further comments. This is an interesting study. Best wishes.,
10/01/2024 9:35,10/01/2024 9:37,IP Address,143.58.215.241,28,131,FALSE,17/01/2024 9:37,R_4rHFiMyIxYcQSin,,,,,,,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,"I have used an appraisal tool(s),I have heard of an appraisal tool(s)",R Software ,Extremely important,,Extremely important,,Extremely important,,Extremely important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/01/2024 9:49,10/01/2024 9:49,IP Address,83.32.245.202,8,14,FALSE,17/01/2024 9:49,R_21yC6Dz1gNro9Ue,,,,,,,anonymous,EN-GB,PhD student,,Author,,No experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2024 10:34,17/01/2024 11:01,IP Address,192.197.142.227,100,1613,TRUE,17/01/2024 11:01,R_3oNOQT0OuNSizmU,,,,,45.8122,-66.6784,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer,Editor",,I have heard of an appraisal tool(s),,Extremely important,,Extremely important,,Extremely important,,Extremely important,All of these relate to transparency,Extremely important,,Very important,,Extremely important,,Very important,,Very important,,Moderately important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Moderately important,,Moderately important,,Moderately important,,,,
10/01/2024 12:53,10/01/2024 12:57,IP Address,107.155.21.227,8,264,FALSE,17/01/2024 12:57,R_4q8cGB4KSLaKOwd,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),Prisma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2024 17:32,17/01/2024 17:51,IP Address,89.58.6.76,100,1143,TRUE,17/01/2024 17:51,R_6Fy8Y2Uo8EEh9p5,,,,,51.2993,9.491,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),PRISMA,Very important,,Very important,"It is important if you use software like R. In CMA, it seems not relevant. ",Moderately important,,Not at all important,,Moderately important,it is not relevant to all meta analyses.,Moderately important,,Moderately important,it is not relevant to all meta analyses.,Slightly important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Slightly important,We usually use forest plots. ,,It seems better to distinguish primary and secondary data extracted. ,Very important,,"I have some suggestions:
1) which tool has been used to organize the reporting of the meta analysis. 
2) Has been it registered online (e.g., in PROSPERO)?
3) Which databases has been used for searching.
4) Have eligibility criteria been reported?
5) Which key words have been used for searching
6) Has the search been done by at least two authors?
There are other suggestions that I can present if you contact me.

",I think you need some items that are specific to environmental sciences if you still want to call this tool Meta-analysis reporting Appraisal Tool for Environmental Science (MATES).  ,
11/01/2024 0:12,11/01/2024 2:48,IP Address,189.62.45.218,13,9340,FALSE,18/01/2024 2:48,R_6xZ8KXx3EwqgSBj,,,,,,,anonymous,EN-GB,Senior career researcher,,Reviewer,,I have used an appraisal tool(s),,Extremely important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2024 7:21,18/01/2024 8:23,IP Address,47.55.65.114,100,3717,TRUE,18/01/2024 8:23,R_7ydPXsFoSY2DdnC,,,,,47.5257,-52.8809,anonymous,EN-GB,PhD student,,Author,,No experience,,Very important,"I think this is very important because different software may yield different results. For example, using Google Scholar vs. Web of Science will likely show different publications. Differences in results may also be obtained if different versions of software packages are used etc.",Very important,Please refer to my comment on the last question!,Moderately important,"I think that reporting version numbers of specific packages may be more important. I am not sure how much difference there is between, say, R version 2.1 and R version 2.2, whereas statistical software packages may include calculation improvements etc. But I could be wrong.",Not at all important,"Good question. It's certainly great if code is published, as it makes it easier to input data and see how the authors obtained certain results. However, if the overall reporting quality is bad, then code won't help either. If the methods section is thorough and well written, then reproduction of the analysis should be possible without the code.",Extremely important,This is crucial. Different models will give different results.,Moderately important,"This might not be crucial for the quality of the study itself because if the type of model was already specified, reproducing the analysis should yield the same results. I think this would be rather important from an informative standpoint and to make the paper more well rounded.",Extremely important,"If this is not reported and one were to repeat the analysis, the results would be different.",Moderately important,"I feel that if there is non-independence it would be reflected in the chosen statistical model. If the authors are not aware of non-independence, then, ultimately, the chosen statistical model would likely not be optimal for the data set anyway.",Very important,,Extremely important,"Any items related to how the statistical analysis was done should be reported, especially when they can greatly influence the results.",Very important,"I think the ideal situation is that publication bias is reported. But, in my opinion, it is also valid to mention in the paper that the authors are aware of publication bias, and that the analysis is done on significant test results (which are most often reported), even if no formal bias analysis is conducted.",Moderately important,,Extremely important,This is basic information and should be included. Analyzing 3 vs. 35 papers will have different implications for statistics and robustness.,Very important,Contributes to transparency and reproducibility.,Slightly important,"Having text and plots makes a paper more digestable, but I don't think this is crucial for the overall quality.",Moderately important,"Good for transparency and reproducibility, but not crucial for the overall quality.",Moderately important,Good for transparency and clarity.,"May be beyond the scope of this, but it is valuable to assess whether studies included in a meta-analysis were quality checked (bad data in, bad data out.....). If a meta-analysis actually quality checked the studies it is based on, it could hint at the overall quality of the meta-analysis as well.",,
11/01/2024 10:04,11/01/2024 10:04,IP Address,209.6.148.60,8,32,FALSE,18/01/2024 10:04,R_3rGpwx5zAB3kBau,,,,,,,anonymous,EN-GB,Middle career researcher,,Reviewer,,I have heard of an appraisal tool(s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2024 12:36,19/01/2024 12:43,IP Address,174.62.130.118,100,413,TRUE,19/01/2024 12:43,R_34Yqtqz5aIqwh0t,,,,,41.5334,-87.4219,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),review-specific,Very important,"configuration/options in some software are also important, although those may be covered in other parts of the methodology",Extremely important,,Slightly important,,Very important,,Extremely important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Moderately important,,Very important,,Extremely important,,,,
19/01/2024 13:07,19/01/2024 13:53,IP Address,24.122.32.69,100,2740,TRUE,19/01/2024 13:53,R_7E0HqbUa81b3NCh,,,,,45.9537,-74.1262,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),Office for Health Assessment and Translation (OHAT) ,Very important,,Very important,,Very important,,Moderately important,,Extremely important,inclusion/exclusion criteria should be described,Extremely important,,Extremely important,,Extremely important,,Very important,would be interesting to know what measure is reported,Extremely important,,Very important,"would seem important to report biases of single studies (e.g. confounding, measurement bias, etc.) and assess their influences on meta-estimates of association;

would also seem important to document if single studies assess non linearity of association before polling estimates of primary studies;

would also seem important to document unexplained inconsistency between estimates of association from different studies;",Very important,i would be more specific and ask whether authors assessed the influence of residual confounding or biases on the meta-estimate,Extremely important,is it really a question to ask - would anyone perform a meta-analysis without reporting the n?,Extremely important,seems redundant with previous question,Extremely important,,Extremely important,,Extremely important,,,,
19/01/2024 19:05,19/01/2024 19:42,IP Address,62.202.181.158,100,2198,TRUE,19/01/2024 19:42,R_4kdDHoyw3uyi4Ap,,,,,47.3604,8.5388,anonymous,EN-GB,Senior career researcher,,"Reviewer,Other",Reader,"I have used an appraisal tool(s),No experience",not myself,Very important,,Very important,"The utmost important thing happens before MATES comes into play: professional data stratification. This is where ALL meta-analysis in ecology - plant sciences I have seen failed completely. The reason: it is done by non-biology experts, people in maths or stats.",Very important,standard procedure,Moderately important,"once the software and its version is reported, this seems like less important",Extremely important,"If what you call the 'first model' means the basic structure of the analysis, this is possibly the most important step. Qualified data stratification and data sorting by co-variable is the alpha and omega of meta-analysis. The rest is maths",Extremely important,"Most often, the justification of how (and why) data were structured in the way this was done is insufficient. ",Extremely important,"If weighing is supposed to indicate the weight of certain frame conditions he data are nested in, this is super important. To give you an example: An analysis for the influence of CO2 on plant growth is completely worthless unless the concurrent nutrition of plants is accounted for in a trustworthy, educated manner. ",Extremely important,"There is no such thing as non-independence. That is the central problem of meta-analysis. There is always a confounding influence. We see a flood of meta-analysis (recently mostly from researchers in China), that irons the data flat. Whatever response meta-analysis aims at distilling depends on the quality of the handling of confounding variables. This is not normally something that statistics experts can do. In the end we often see meta-analysis the outcome of which reflects the frequency distribution of methods. For instance, if 95% of the data come from potted plants and 5% from trees in nature, the outcome will be dominated by what potted plants do, no matter how sophisticated the meta-analysis is. ",Moderately important,I cannot answer this. I do not understand the question,Extremely important,"If, what you call 'moderator variable' is what I would call confounding variable or interactive variable, that this is the most important of all points. See my earlier comments. Your phrasing reads a bit cryptic to me.",Extremely important,"Again, if this refers to biased data handling (e.g. not stratifying data by things like age of people, or nutrition of plants, or experimental conditions such as indoor vs outdoor etc.) this is key.  ",Extremely important,"sure you want to see the power of the analysis, for instance how sensitive the analysis is with regard to the inclusion or exclusion of certain criteria by which the data were stratified (sorted)",Extremely important,"Trivial, of course you need to describe your sample and what its structure is",Extremely important,there should be no such analysis without descriptive stats upfront,Moderately important,"nice to have, but if it hides or masks things because of two dimensional description of what is multidimensional they can also disguise the reality",Extremely important,you mean descriptive stats upfront? The raw tables with what had been entered into the analysis must be reported in supplementary archives. That archive should already structured in a way how the data were used in the analysis. ,Extremely important,I think this refers to the before mentioned archive. The listing must show the criteria (codes) by which the data were stratified in the analysis,The most important thing happens before meta-analysis. I saw only biased meta-analysis because this data handling was left to software and stats people. The sorting of data and the specification of co-variables and interactive terms must be decided by the best experts of the subject. Possible by a consortium of experts. The technical part that follows is of secondary importance.  ,"I have not worked with MATES, but I have seen many meta-analysis and actually published two- or three-times on their miserable handling in prominent journals. In all cases the analysis led to highly biased results, because the data were not properly stratified. This is the hard job. Because you need to read and UNDERSTAND the papers in order to rank the data BEFORE entering meta-analysis.",
14/01/2024 19:08,14/01/2024 19:11,IP Address,125.75.37.160,13,170,FALSE,21/01/2024 19:11,R_2PyUdt7TEkW0R2K,,,,,,,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,No experience,,Very important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/01/2024 9:26,22/01/2024 9:41,IP Address,94.61.179.244,100,856,TRUE,22/01/2024 9:41,R_2ii6NcrVXB597A5,,,,,41.2821,-8.3393,anonymous,EN-GB,Senior career researcher,,Author,,I have used an appraisal tool(s),I’ve used meta-analyses,Very important,,Very important,,Slightly important,,Very important,,Moderately important,,Moderately important,,Moderately important,,Moderately important,,Very important,,Extremely important,,Very important,,Slightly important,,Extremely important,,Extremely important,,Extremely important,,Moderately important,,Moderately important,,,,
22/01/2024 11:23,22/01/2024 11:26,IP Address,118.140.166.146,100,233,TRUE,22/01/2024 11:26,R_4QgHhdaD3NK0Tps,,,,,22.2908,114.1501,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer",,No experience,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Very important,,Extremely important,,Extremely important,,,,
22/01/2024 14:54,22/01/2024 15:05,IP Address,120.236.174.190,100,605,TRUE,22/01/2024 15:05,R_1LYki5Tgpjabby2,,,,,23.1181,113.2539,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),GRADE; AMSTAR; NOS,Moderately important,"According to my experience, software is not important for doing meta-analysis, and the results from different softwares are always similar",Slightly important,"Still, this would be useful for other authors to replicate the review, but for meta-analysis itself is not important",Not at all important,No,Moderately important,"It would be helpful for other researchers, but this can just be provided in the supplements",Very important,,Very important,,Very important,,Very important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Moderately important,,Extremely important,,Extremely important,,"1. Funding information of the meta-analyses;
2. Risk of bias assessment
3. Study quality assessment
4. Non-linear pooling, if possible",No,
15/01/2024 17:15,15/01/2024 18:11,IP Address,152.3.34.122,23,3370,FALSE,22/01/2024 18:11,R_3FHeUcFNU4xEMox,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Extremely important,,Extremely important,,Moderately important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2024 17:35,15/01/2024 17:38,IP Address,178.250.251.130,8,191,FALSE,22/01/2024 18:39,R_4UvVgDWLBWHb8eB,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/01/2024 21:47,22/01/2024 22:31,IP Address,193.200.202.143,100,2631,TRUE,22/01/2024 22:31,R_8qlB4h1BQPc9Ofs,,,,,59.35,17.9167,anonymous,EN-GB,Other ,Senior Analyst (15 years post PhD),Author,,I have used an appraisal tool(s),CEECAT,Very important,,Very important,,Slightly important,,Moderately important,,Very important,,Moderately important,,Very important,,Extremely important,,Very important,,Extremely important,"If a meta-regression is conducted it is of course extremely important to report the moderator variables, but that is not the same as saying that it is extremely important to conduct a meta-regression.",Very important,"Although it is important to report a test or measure of publication bias, it is as important to keep in mind that it is quite hard to test for publication bias and that all those measures may be interpreted in different ways.",Very important,"Here you may want to be a bit more specific about what the sensitivity analysis should be based on (e.g., critical appraisal assessment or other subgroups). Also, do you include for example fail-safe number analysis to test robustness here?",Extremely important,,Extremely important,,Moderately important,,Extremely important,,Moderately important,,,,
15/01/2024 23:55,16/01/2024 3:31,IP Address,193.137.168.32,8,12912,FALSE,23/01/2024 3:31,R_2qUqg2WVyiujMEy,,,,,,,anonymous,EN-GB,Early career researcher,,Author,,I have used an appraisal tool(s), systematic literature review for ecosystem services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/2024 7:27,23/01/2024 7:37,IP Address,130.20.135.153,100,575,TRUE,23/01/2024 7:37,R_7cnNEiwbR5OSTvE,,,,,38.9034,-76.9882,anonymous,EN-GB,Early career researcher,,Author,,No experience,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Moderately important,This criteria seems more study-specific than the previous metrics,Moderately important,,Moderately important,,Extremely important,,Extremely important,,Moderately important,,Extremely important,,Extremely important,,Moderately important,,Extremely important,,Extremely important,,Appropriate methods for number of studies / effect sizes included,,
