StartDate,EndDate,Status,IPAddress,Progress,Duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_6_TEXT,Q2,Q2_4_TEXT,Q3,Q3_1_TEXT,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q_DataPolicyViolations
08/12/2023 1:32,08/12/2023 1:57,IP Address,94.239.113.204,100,1476,TRUE,08/12/2023 1:57,R_1FfHNU1iSnTvJ6J,,,,,48.7967,2.3338,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),CEESAT,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Slightly important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
01/12/2023 7:01,01/12/2023 7:04,IP Address,142.244.23.245,18,140,FALSE,08/12/2023 7:05,R_9LirUdDinAoeMed,,,,,,,anonymous,EN-GB,Senior career researcher,,Author,,I have heard of an appraisal tool(s),,Moderately important,data sensitive,Moderately important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
20/12/2023 8:12,21/12/2023 8:48,IP Address,172.56.14.156,100,88536,TRUE,21/12/2023 8:48,R_3k6fgK8JXbudmFO,,,,,29.7646,-95.3657,anonymous,EN-GB,Early career researcher,,Author,,I have used an appraisal tool(s),"If PRISMA counts, I have followed that tool before (and still attempt to).",Very important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Extremely important,data sensitive,,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Not at all important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
16/12/2023 3:38,16/12/2023 3:39,IP Address,71.115.219.14,8,41,FALSE,23/12/2023 3:39,R_30nPSNXvoLwwSqJ,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
03/01/2024 13:33,03/01/2024 14:23,IP Address,149.171.174.131,100,3000,TRUE,03/01/2024 14:23,R_4gNjeb3JE9UDL54,,,,,-33.8715,151.2006,anonymous,EN-GB,PhD student,,"Author,Reviewer",,I have used an appraisal tool(s),CEESAT,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
08/01/2024 9:18,08/01/2024 9:45,IP Address,14.202.119.123,100,1607,TRUE,08/01/2024 9:45,R_4GCaAHTXuwkpOcI,,,,,-37.8263,145.1503,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),PRISMA,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Slightly important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,,data sensitive,data sensitive,data sensitive,
08/01/2024 11:22,08/01/2024 11:27,IP Address,58.47.143.7,100,271,TRUE,08/01/2024 11:27,R_4hLNiHvt7N2J8xZ,,,,,34.7599,113.6459,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,Slightly important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
08/01/2024 9:44,08/01/2024 13:49,IP Address,14.201.126.39,100,14681,TRUE,08/01/2024 13:49,R_4G03l3g8NQANkjv,,,,,-33.8399,151.0583,anonymous,EN-GB,Middle career researcher,,Reviewer,,I have used an appraisal tool(s),"JBI, CASP, BMJ Appraisal Tool",Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
08/01/2024 15:08,08/01/2024 15:13,IP Address,14.139.252.50,100,276,TRUE,08/01/2024 15:13,R_4Hr2AfESexZk4sp,,,,,28.6542,77.2373,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),I have used metfor package in r and estimated effect size,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
08/01/2024 15:18,08/01/2024 15:32,IP Address,2.100.8.128,100,844,TRUE,08/01/2024 15:32,R_7K1FTFPUDM5J70c,,,,,52.4974,-1.9683,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),CEESAT,Very important,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
08/01/2024 21:12,08/01/2024 21:21,IP Address,46.232.249.168,100,522,TRUE,08/01/2024 21:21,R_3dK3B3VL2YuHRFD,,,,,51.2993,9.491,anonymous,EN-GB,Early career researcher,,Author,,I have used an appraisal tool(s),JBI,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Slightly important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
08/01/2024 23:15,08/01/2024 23:28,IP Address,194.59.205.71,100,759,TRUE,08/01/2024 23:28,R_8dyPhSdmmSxU696,,,,,51.2993,9.491,anonymous,EN-GB,Early career researcher,,Author,,I have used an appraisal tool(s),,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
09/01/2024 15:53,09/01/2024 16:06,IP Address,159.226.232.253,100,760,TRUE,09/01/2024 16:06,R_4rHaoObo5ZkIljj,,,,,39.911,116.395,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,No experience,,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
09/01/2024 16:53,09/01/2024 18:08,IP Address,189.176.234.70,100,4443,TRUE,09/01/2024 18:08,R_3xShJ4tjxysC727,,,,,19.8337,-90.5032,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),"PRISMA, PICO, PECO",Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,,data sensitive,data sensitive,data sensitive,
10/01/2024 12:19,10/01/2024 12:30,IP Address,111.205.233.99,100,681,TRUE,10/01/2024 12:30,R_4VOk6Z8BBo8U3ZL,,,,,39.911,116.395,anonymous,EN-GB,PhD student,,"Author,Reviewer",,I have used an appraisal tool(s),PRISMA2020,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
10/01/2024 18:11,10/01/2024 18:22,IP Address,82.34.33.192,100,694,TRUE,10/01/2024 18:22,R_5RTVYHTfgq5K3hT,,,,,51.5323,0.7101,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),"ROBIS, AMSTAR2",Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
10/01/2024 18:38,10/01/2024 18:46,IP Address,150.145.35.235,100,447,TRUE,10/01/2024 18:46,R_7EDADjL3iNSDnpf,,,,,45.9193,8.5501,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
10/01/2024 20:05,10/01/2024 20:10,IP Address,93.42.64.49,100,312,TRUE,10/01/2024 20:10,R_6v2334R7o3JIj5W,,,,,41.8904,12.5126,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,No experience,,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
10/01/2024 22:41,10/01/2024 22:44,IP Address,87.134.238.214,100,188,TRUE,10/01/2024 22:44,R_8FzXBacROORa7QP,,,,,50.3468,7.3739,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have heard of an appraisal tool(s),,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
11/01/2024 10:25,11/01/2024 10:33,IP Address,111.18.153.37,100,434,TRUE,11/01/2024 10:33,R_4CatAh70mlyZXLr,,,,,34.3287,109.0337,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
11/01/2024 11:02,11/01/2024 11:24,IP Address,51.252.208.189,100,1315,TRUE,11/01/2024 11:24,R_2S3CIQnbLO2NUJz,,,,,24.6869,46.7224,anonymous,EN-GB,PhD student,,Author,,No experience,,Very important,data sensitive,Moderately important,data sensitive,Not at all important,data sensitive,Moderately important,data sensitive,Not at all important,data sensitive,Very important,data sensitive,Not at all important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Very important,data sensitive,Not at all important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
11/01/2024 16:15,11/01/2024 16:20,IP Address,23.247.137.27,100,347,TRUE,11/01/2024 16:20,R_1gTQeIz1EN9aaDX,,,,,37.1835,-121.7714,anonymous,EN-GB,PhD student,,"Author,Reviewer,Editor",,I have used an appraisal tool(s),CEESAT,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,Slightly important,data sensitive,data sensitive,data sensitive,
11/01/2024 21:09,11/01/2024 21:13,IP Address,45.132.247.24,100,254,TRUE,11/01/2024 21:13,R_5S6uAwnYU82tqgD,,,,,48.472,8.4144,anonymous,EN-GB,Masters/Honours student,,Author,,I have used an appraisal tool(s),,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
12/01/2024 6:31,12/01/2024 6:37,IP Address,142.244.23.245,100,377,TRUE,12/01/2024 6:37,R_6kS3Nz7ln9OpDph,,,,,53.52,-113.5319,anonymous,EN-GB,Senior career researcher,,Author,,I have heard of an appraisal tool(s),,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Not at all important,data sensitive,Not at all important,data sensitive,Not at all important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
12/01/2024 10:31,12/01/2024 10:40,IP Address,131.217.255.240,100,501,TRUE,12/01/2024 10:40,R_4irdRNFdw3pATW9,,,,,-42.885,147.3343,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),"Mostly those relating to health and medicine. Eg OHAT, and	 Newcastle-Ottawa Scale (NOS) ",Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
12/01/2024 11:51,12/01/2024 12:20,IP Address,87.13.197.100,100,1776,TRUE,12/01/2024 12:20,R_8FVWDh68CDNzQal,,,,,44.6534,10.9231,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer,Editor",,I have heard of an appraisal tool(s),,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Slightly important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
12/01/2024 12:27,12/01/2024 13:07,IP Address,66.8.150.213,100,2426,TRUE,12/01/2024 13:07,R_57sePBXvswYzaLL,,,,,19.706,-155.0928,anonymous,EN-GB,Middle career researcher,,Author,,I have heard of an appraisal tool(s),,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,,data sensitive,,data sensitive,,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,Slightly important,data sensitive,data sensitive,data sensitive,
12/01/2024 18:05,12/01/2024 18:12,IP Address,210.77.82.36,100,448,TRUE,12/01/2024 18:12,R_4i9nqHL5jjMR4Kl,,,,,23.1181,113.2539,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer,Editor",,No experience,,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
12/01/2024 20:03,12/01/2024 20:11,IP Address,46.239.124.230,100,497,TRUE,12/01/2024 20:11,R_63oZhkGdMH2W1t7,,,,,57.7065,11.967,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,No experience,,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
13/01/2024 23:35,14/01/2024 1:52,IP Address,177.70.163.169,100,8247,TRUE,14/01/2024 1:52,R_53ZGDZ42KUYVM0V,,,,,-10.9738,-37.1129,anonymous,EN-GB,Early career researcher,,Author,,I have heard of an appraisal tool(s),,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
14/01/2024 20:45,14/01/2024 20:53,IP Address,95.90.246.145,100,500,TRUE,14/01/2024 20:53,R_2SrbSoWpFQw48pP,,,,,52.5128,13.4151,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,I have heard of an appraisal tool(s),,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
15/01/2024 2:00,15/01/2024 2:04,IP Address,115.135.30.159,100,235,TRUE,15/01/2024 2:04,R_4Dux8U0TyJNVHUG,,,,,3.1191,101.6747,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer,Editor",,I have used an appraisal tool(s),,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
08/01/2024 9:39,08/01/2024 9:43,IP Address,197.156.86.39,8,248,FALSE,15/01/2024 9:43,R_6kucZFDg06Bik4k,,,,,,,anonymous,EN-GB,PhD student,,Author,,No experience,,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
15/01/2024 15:09,15/01/2024 15:28,IP Address,14.2.86.54,100,1182,TRUE,15/01/2024 15:28,R_4tKj2v9ext1JjX7,,,,,-34.9008,138.6017,anonymous,EN-GB,Early career researcher,,Reviewer,,I have used an appraisal tool(s),"For assessing reporting, various PRISMA iterations, Strobe and I developed a modified version of STROBE for particular data collection method (unpublished).Many others for the appraisal of risk of bias, including JBI suite of tools, MERVOCH, PEDro, Newcastle, Downs and Black, ",Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Not at all important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Not at all important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
15/01/2024 17:35,15/01/2024 17:43,IP Address,138.246.3.47,100,514,TRUE,15/01/2024 17:43,R_2KtlL7dea9sAotr,,,,,48.1722,11.5534,anonymous,EN-GB,Senior career researcher,,Reviewer,,I have heard of an appraisal tool(s),,Very important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,,data sensitive,Extremely important,data sensitive,,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
15/01/2024 23:52,16/01/2024 2:10,IP Address,2.56.99.212,100,8279,TRUE,16/01/2024 2:10,R_22LJlLRfdP8jCLe,,,,,51.2993,9.491,anonymous,EN-GB,PhD student,,Author,,I have heard of an appraisal tool(s),,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
16/01/2024 3:17,16/01/2024 3:38,IP Address,39.144.209.238,100,1215,TRUE,16/01/2024 3:38,R_4C1HRKMM7RX27pb,,,,,36.0647,103.8397,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer",,No experience,,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
16/01/2024 8:56,16/01/2024 9:01,IP Address,175.35.114.170,100,337,TRUE,16/01/2024 9:01,R_4qCOmPEvSOyjMxo,,,,,-35.0065,138.5532,anonymous,EN-GB,Early career researcher,,Author,,I have heard of an appraisal tool(s),,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
16/01/2024 19:38,16/01/2024 19:50,IP Address,88.19.142.115,100,767,TRUE,16/01/2024 19:50,R_12lyDOBGr1fWWZj,,,,,39.9333,-0.1018,anonymous,EN-GB,Senior career researcher,,Other,training,I have used an appraisal tool(s),OHAT Risk of Bias Rating Tool for Human and Animal Studies; Newcastle-Ottawa Scale,Extremely important,data sensitive,Extremely important,data sensitive,Slightly important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
10/01/2024 0:44,10/01/2024 0:45,IP Address,189.253.160.232,8,81,FALSE,17/01/2024 0:45,R_5BQ9oeSZXXgCwSx,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),"PRISMA, PICO, PECO",,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
17/01/2024 1:23,17/01/2024 1:30,IP Address,143.117.207.181,100,398,TRUE,17/01/2024 1:30,R_8oz1fijXEGXGXeC,,,,,54.5396,-5.975,anonymous,EN-GB,Senior career researcher,,Author,,I have heard of an appraisal tool(s),,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
